<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ANTO.L,D,20031231,000000,211.00,211.00,209.20,211.00,75700,0
ANTO.L,D,20040101,000000,211.00,211.00,211.00,211.00,000,0
ANTO.L,D,20040102,000000,206.00,212.00,206.00,212.00,39400,0
ANTO.L,D,20040105,000000,213.00,216.60,210.30,216.60,746000,0
ANTO.L,D,20040106,000000,217.60,224.70,217.60,222.40,900400,0
ANTO.L,D,20040107,000000,222.40,224.30,219.00,220.00,1142900,0
ANTO.L,D,20040108,000000,220.20,220.20,217.50,218.00,385700,0
ANTO.L,D,20040109,000000,215.80,218.00,215.20,216.00,317900,0
ANTO.L,D,20040112,000000,216.00,216.00,207.90,213.00,118800,0
ANTO.L,D,20040113,000000,213.20,213.20,210.20,211.00,147500,0
ANTO.L,D,20040114,000000,216.00,216.00,211.40,214.00,333300,0
ANTO.L,D,20040115,000000,215.00,215.00,210.00,211.10,262400,0
ANTO.L,D,20040116,000000,212.60,218.00,212.60,217.00,153200,0
ANTO.L,D,20040119,000000,216.00,222.70,215.50,218.00,141100,0
ANTO.L,D,20040120,000000,219.10,221.40,219.10,219.10,91300,0
ANTO.L,D,20040121,000000,219.20,236.40,219.20,231.10,860400,0
ANTO.L,D,20040122,000000,232.60,242.00,232.60,233.60,1690800,0
ANTO.L,D,20040123,000000,230.60,233.00,226.00,229.40,388800,0
ANTO.L,D,20040126,000000,234.00,239.00,231.00,237.90,515800,0
ANTO.L,D,20040127,000000,237.60,243.00,234.00,241.80,656900,0
ANTO.L,D,20040128,000000,237.20,240.70,236.00,236.10,590800,0
ANTO.L,D,20040129,000000,236.00,238.50,236.00,237.60,458800,0
ANTO.L,D,20040130,000000,238.60,240.00,236.00,239.80,776700,0
ANTO.L,D,20040202,000000,240.00,243.00,240.00,242.60,621500,0
ANTO.L,D,20040203,000000,243.00,249.60,242.00,243.00,1133900,0
ANTO.L,D,20040204,000000,244.00,244.00,231.00,233.30,1045700,0
