<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
III.L,D,20070206,000000,1305.29,1321.18,1300.59,1312.35,5611000,0
III.L,D,20070207,000000,1320.00,1337.65,1315.88,1328.82,4509500,0
III.L,D,20070208,000000,1328.24,1334.12,1321.76,1331.18,4420200,0
III.L,D,20070209,000000,1331.76,1344.12,1327.06,1338.82,3349400,0
III.L,D,20070212,000000,1329.41,1335.88,1322.94,1325.88,2890300,0
III.L,D,20070213,000000,1323.53,1324.71,1315.88,1324.71,1151200,0
III.L,D,20070214,000000,1324.12,1332.35,1316.47,1332.35,2242600,0
III.L,D,20070215,000000,1336.47,1345.88,1332.94,1345.88,3227200,0
III.L,D,20070216,000000,1338.24,1353.53,1338.24,1350.00,1690300,0
III.L,D,20070219,000000,1352.35,1358.82,1352.35,1358.24,1266200,0
III.L,D,20070220,000000,1365.29,1398.82,1365.29,1392.94,7888600,0
III.L,D,20070221,000000,1400.59,1401.18,1379.41,1381.76,5165200,0
III.L,D,20070222,000000,1392.94,1411.18,1391.76,1405.29,3138200,0
III.L,D,20070223,000000,1408.24,1408.24,1385.88,1392.94,1901600,0
III.L,D,20070226,000000,1384.12,1394.12,1377.65,1382.94,2832400,0
III.L,D,20070227,000000,1382.35,1382.35,1318.24,1328.24,7719100,0
III.L,D,20070228,000000,1302.35,1325.88,1236.47,1314.12,5715600,0
III.L,D,20070301,000000,1317.65,1349.41,1294.12,1325.29,8125500,0
III.L,D,20070302,000000,1324.12,1338.24,1307.06,1319.41,2759700,0
III.L,D,20070305,000000,1292.35,1304.12,1258.24,1294.12,4128800,0
III.L,D,20070306,000000,1294.71,1323.53,1280.00,1321.18,3450900,0
III.L,D,20070307,000000,1321.18,1341.76,1320.59,1338.24,4381400,0
III.L,D,20070308,000000,1350.59,1350.59,1333.53,1347.06,2144500,0
III.L,D,20070309,000000,1347.06,1348.82,1327.06,1343.53,9506800,0
III.L,D,20070312,000000,1349.41,1358.82,1327.06,1334.12,4325000,0
III.L,D,20070313,000000,1329.41,1350.59,1325.88,1337.65,4375300,0
III.L,D,20070314,000000,1312.94,1320.00,1263.53,1265.29,5782500,0
III.L,D,20070315,000000,1294.12,1328.24,1281.18,1328.24,8045900,0
III.L,D,20070316,000000,1328.24,1328.24,1300.00,1320.00,5406300,0
III.L,D,20070319,000000,1321.18,1358.82,1321.18,1348.24,4050800,0
III.L,D,20070320,000000,1352.94,1352.94,1330.59,1345.88,3076200,0
III.L,D,20070321,000000,1332.94,1361.18,1332.94,1361.18,3837900,0
III.L,D,20070322,000000,1375.29,1392.94,1365.88,1370.59,3679500,0
III.L,D,20070323,000000,1370.59,1385.88,1358.82,1377.65,3530500,0
III.L,D,20070326,000000,1382.35,1388.24,1345.88,1352.94,3739900,0
III.L,D,20070327,000000,1352.94,1361.18,1341.18,1348.24,3229300,0
III.L,D,20070328,000000,1335.29,1347.06,1329.41,1341.18,2097100,0
III.L,D,20070329,000000,1365.88,1378.82,1337.65,1341.18,3555700,0
III.L,D,20070330,000000,1342.35,1350.59,1328.24,1336.47,4484100,0
III.L,D,20070402,000000,1341.18,1347.06,1329.41,1344.71,3274500,0
III.L,D,20070403,000000,1344.71,1358.82,1338.82,1357.65,3041300,0
III.L,D,20070404,000000,1368.24,1375.29,1355.29,1365.88,2147400,0
III.L,D,20070405,000000,1363.53,1377.65,1356.47,1372.94,1789100,0
III.L,D,20070406,000000,1372.94,1372.94,1372.94,1372.94,000,0
III.L,D,20070409,000000,1372.94,1372.94,1372.94,1372.94,000,0
III.L,D,20070410,000000,1383.53,1407.06,1369.41,1400.00,3381300,0
III.L,D,20070411,000000,1405.88,1405.88,1367.06,1375.29,2889700,0
III.L,D,20070412,000000,1370.59,1374.12,1350.59,1362.35,2104500,0
III.L,D,20070413,000000,1360.00,1367.06,1350.59,1364.71,3071400,0
III.L,D,20070416,000000,1374.12,1390.59,1361.18,1382.35,1713200,0
III.L,D,20070417,000000,1382.35,1388.24,1358.82,1367.06,1952500,0
III.L,D,20070418,000000,1382.35,1382.35,1349.41,1352.94,3239900,0
III.L,D,20070419,000000,1349.41,1354.12,1330.59,1354.12,1990500,0
III.L,D,20070420,000000,1365.88,1365.88,1347.06,1350.59,1833000,0
III.L,D,20070423,000000,1357.65,1358.82,1344.71,1349.41,2823800,0
III.L,D,20070424,000000,1348.24,1360.00,1328.24,1341.18,2318400,0
III.L,D,20070425,000000,1341.18,1354.12,1288.24,1344.71,2302000,0
III.L,D,20070426,000000,1350.59,1360.00,1329.41,1334.12,3192200,0
III.L,D,20070427,000000,1337.65,1357.65,1325.88,1350.59,6413400,0
III.L,D,20070430,000000,1347.06,1370.59,1347.06,1362.35,2707200,0
III.L,D,20070501,000000,1355.29,1369.41,1340.00,1343.53,2125800,0
III.L,D,20070502,000000,1358.82,1370.59,1351.76,1367.06,3155500,0
III.L,D,20070503,000000,1360.00,1368.24,1347.06,1351.76,4280200,0
